site_no,RBI,RBIrank,STANAME,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,CLASS,AGGECOREGION,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,FLOWYRS_1990_2009,wy00_09
6914990,1.067318228,1086,"L BULL C NR SPRING HILL, KS",20.4,10L,38.76751,-94.87941,KS,Ref,CntlPlains,101.46,101.84,12.7,12.7,18.53,0.033,18.6,6.64,0.03,6.7,809.4,9,0.251,16,10
6917000,0.727224046,959,"L OSAGE R AT FULTON, KS",765.8,10L,38.018968,-94.713668,KS,Ref,CntlPlains,108.26,109.24,13.24,13.3,19.73,0.152,20,7.1,0.094,7.1,830.3,6.7,0.21,20,10
6918460,0.277503959,444,"Turnback Creek above Greenfield, MO",650.7,10L,37.402369,-93.802028,MO,Ref,EastHghlnds,112.72,113.95,13.18,13.2,19.7,0.249,20,7.13,0.202,7.4,806.6,7.4,0.119,20,10
6919500,0.57993419,875,"Cedar Creek near Pleasant View, MO",1069.4,10L,37.834203,-93.875492,MO,Ref,CntlPlains,113.04,110.83,13.1,12.7,19.84,0.094,19.8,7.26,0.159,6.9,813.1,7.6,0.148,20,10
6921070,0.659596676,926,"Pomme de Terre River near Polk, MO",712.6,10L,37.682653,-93.370333,MO,Ref,EastHghlnds,112.46,113.64,13.05,12.9,19.51,0.127,19.8,7.02,0.044,7.1,798.5,8.2,0.102,20,10
6921200,0.814555543,1000,"Lindley Creek near Polk, MO",323.6,10L,37.750467,-93.266183,MO,Ref,EastHghlnds,111.65,110.16,13.12,13,19.57,0.056,19.7,7,0.073,6.8,802.1,8,0.107,20,10
6934000,0.203291423,295,"Gasconade River near Rich Fountain, MO",8264.9,10L,38.388808,-91.819889,MO,Ref,EastHghlnds,111.09,103.91,12.86,12.4,19.53,0.229,19.4,6.39,0.341,5.5,785.8,9.8,0.078,20,10
6935955,1.196219747,1106,"Fee Fee Creek near Bridgeton, MO",30.2,10L,38.728,-90.447472,MO,Non-ref,SEPlains,100.38,100.11,12.73,12.7,18.81,0.025,18.8,7.07,0.029,7,811,11,0.09,13,10
6935980,1.247765368,1116,"Cowmire Creek at Bridgeton, MO",9.7,10L,38.76425,-90.432833,MO,Non-ref,SEPlains,99.87,100.01,12.9,12.9,18.83,0.022,18.9,7.09,0.012,7.1,815.8,11,0.09,12,10
6935997,1.022384935,1075,"Mill Creek near Florissant, MO",5.5,10L,38.848472,-90.286083,MO,Non-ref,SEPlains,99.44,99.37,12.61,12.6,18.6,0.016,18.6,7.07,0.046,7.1,808.9,11.2,0.087,11,10
6936475,1.158615235,1099,"Coldwater Creek near Black Jack, MO",105.9,10L,38.818,-90.25125,MO,Non-ref,SEPlains,99.64,99.05,12.86,12.6,18.75,0.069,18.6,7.15,0.043,7.2,818.3,11,0.088,13,10
7001910,1.19190346,1105,"Watkins Creek near Bellefontaine Neighbors, MO",3,7,38.778722,-90.233056,MO,Non-ref,SEPlains,99.1,99.15,12.6,12.6,18.59,0.007,18.6,7.1,0.026,7.2,807.9,11,0.084,10,10
7001985,1.226476939,1113,"Watkins Creek at Bellefontaine Neighbors, MO",13.6,7,38.762278,-90.196917,MO,Non-ref,SEPlains,98.96,98.98,12.68,12.8,18.59,0.012,18.6,7.15,0.046,7.1,810.6,11,0.084,12,10
7010030,1.269430696,1121,"River Des Peres Trib. at Pagedale, MO",5.1,7,38.676889,-90.314833,MO,Non-ref,SEPlains,100.82,101.41,12.9,12.9,18.85,0.019,18.9,7.22,0.029,7.3,816.8,11,0.087,12,10
7010090,1.211093703,1109,"MacKenzie Creek near Shrewsbury, MO",9.4,7,38.576694,-90.323528,MO,Non-ref,SEPlains,103.04,102.59,12.75,12.9,18.95,0.015,19,7.17,0.085,7.3,805.6,10.2,0.085,12,10
7010094,1.021539122,1074,"Grammond Creek near Wilbur Park, MO",1.6,7,38.564556,-90.309444,MO,Non-ref,SEPlains,102.75,102.6,12.83,12.9,18.95,0.02,19,7.25,0.073,7.4,808.3,11,0.086,12,10
7010180,1.253348673,1119,"Gravois Creek near Mehlville, MO",47.2,7,38.526944,-90.299639,MO,Non-ref,SEPlains,103.76,102.94,12.72,12.8,18.93,0.018,19,7.07,0.092,7.3,803.2,10.3,0.083,13,10
7010208,1.058906943,1084,"Martigney Creek near Arnold, MO",6.8,7,38.490917,-90.293028,MO,Non-ref,SEPlains,103.35,103.18,12.8,12.8,18.98,0.006,19,7.16,0.041,7.2,805.6,11,0.084,12,10
7014500,0.278989845,446,"Meramec River near Sullivan, MO",3845.5,7,38.158531,-91.108458,MO,Ref,EastHghlnds,111.33,105.69,12.87,12.6,19.55,0.191,19.4,6.06,0.594,5.7,785.7,10.2,0.075,20,10
7019072,0.633431032,908,"Kiefer Creek near Ballwin, MO",10,7,38.555583,-90.551306,MO,Non-ref,EastHghlnds,104.89,105.94,12.46,12.6,18.83,0.052,18.9,6.67,0.103,6.9,789.1,11,0.084,13,10
7019120,1.514244601,1137,"Fishpot Creek at Valley Park, MO",24.9,7,38.55175,-90.511472,MO,Non-ref,SEPlains,105.43,106.19,12.53,12.6,18.87,0.047,18.9,6.81,0.126,7,794.1,11,0.082,13,10
7019150,1.274699702,1122,"Grand Glaize Creek near Manchester, MO",13.2,7,38.592861,-90.493,MO,Non-ref,EastHghlnds,104.66,105.4,12.53,12.6,18.84,0.032,18.9,6.79,0.094,7,794.7,11,0.083,12,10
7019175,1.290103604,1125,"Sugar Creek at Kirkwood, MO",13.3,7,38.576583,-90.464333,MO,Non-ref,EastHghlnds,105.18,105.84,12.61,12.6,18.9,0.006,18.9,6.95,0.054,7.1,800,10.5,0.08,12,10
7019220,1.213036862,1110,"Fenton Creek near Fenton, MO",11.1,7,38.511167,-90.444278,MO,Non-ref,EastHghlnds,106.2,105.76,12.68,12.7,18.93,0.01,18.9,6.92,0.079,7.1,801.3,10.8,0.078,12,10
7019317,1.304406851,1127,"Mattese Creek near Mattese, MO",20.6,7,38.483278,-90.341028,MO,Non-ref,SEPlains,103.94,103.7,12.75,12.8,18.95,0.026,19,7.04,0.075,7.2,803.7,10.4,0.083,13,10
7048490,0.959975217,1060,"Town Branch Trib at Hwy 16 at Fayetteville, AR",3.4,11,36.048413,-94.162427,AR,Non-ref,EastHghlnds,118.63,119.29,14.1,14.1,20.69,0.098,20.9,7.95,0.043,8,822.9,5,0.068,13,10
7048800,0.595058305,885,"Richland Creek at Goshen, AR",361.5,11,36.10417,-94.0075,AR,Ref,EastHghlnds,124.83,118.77,13.78,14.2,20.49,0.364,20.9,8.2,0.353,7.9,799.3,6,0.059,11,10
7049000,0.537929381,836,"War Eagle Creek near Hindsville, AR",690.2,11,36.200075,-93.855195,AR,Ref,EastHghlnds,124.01,119.12,13.91,14.2,20.55,0.45,21,8.06,0.474,7.6,800,5.5,0.059,11,10
7052000,0.999370805,1069,"Wilson Creek at Springfield, MO",50.1,11,37.186972,-93.331333,MO,Non-ref,EastHghlnds,113.35,113.25,13.18,13.2,19.27,0.051,19.4,7.01,0.034,7,801.8,8,0.096,11,10
7052100,1.320820739,1130,"Wilson Creek near Springfield, MO",91.1,11,37.168528,-93.370278,MO,Non-ref,EastHghlnds,113.38,113.13,13.19,13.2,19.31,0.066,19.5,7.02,0.03,7,802.8,8,0.097,11,10
7052120,1.375394397,1134,"South Creek near Springfield, MO",27.4,11,37.153639,-93.362778,MO,Non-ref,EastHghlnds,113.08,112.95,13.18,13.2,19.36,0.044,19.5,6.97,0.021,7,800.4,8,0.097,11,10
7053250,0.286561906,463,"Yocum Creek near Oak Grove, AR",136.1,11,36.45444,-93.35611,AR,Ref,EastHghlnds,114.88,113.25,13.89,13.8,20.64,0.107,20.9,7.48,0.289,6.9,813.5,6.2,0.077,16,10
7053810,0.618323703,898,"Bull Creek near Walnut Shade, MO",507.3,11,36.71775,-93.206806,MO,Ref,EastHghlnds,113.08,110.45,13.06,13.3,19.86,0.414,20.8,6.49,0.177,6.3,788.7,8.1,0.077,14,10
7054080,0.399783981,695,"Beaver Creek at Bradleyville, MO",772.7,11,36.779639,-92.907278,MO,Ref,EastHghlnds,111.9,111.01,13.44,13.5,19.93,0.325,20.7,6.62,0.114,6.4,804.4,8,0.053,15,10
7055646,0.577142694,871,"Buffalo River near Boxley, AR",153,11,35.938889,-93.405,AR,Ref,EastHghlnds,127.78,125.48,12.9,13.1,19.02,0.548,20,8.08,0.249,8.6,760,6.7,0.019,13,10
7055875,0.581606313,877,"Richland Creek near Witts Spring, AR",174.6,11,35.797222,-92.928889,AR,Ref,EastHghlnds,129.26,123.34,13.35,13.5,19.63,0.457,20.5,8.19,0.229,8.3,782.9,6.5,0.039,14,10
7056000,0.451002125,764,"Buffalo River near St. Joe, AR",2149.4,11,35.983175,-92.747553,AR,Ref,EastHghlnds,123.73,114.31,13.59,14.6,20.21,1.059,22.3,8.05,0.324,6.9,795.1,6.5,0.035,20,10
7056515,0.585911661,881,"Bear Creek near Silver Hill, AR",209.9,11,35.94,-92.713333,AR,Ref,EastHghlnds,119.5,113.98,13.86,14.5,20.45,0.907,22,8.21,0.317,7.3,809,6.1,0.034,10,10
7057500,0.179397917,255,"North Fork River near Tecumseh, MO",1456.4,11,36.623033,-92.248125,MO,Ref,EastHghlnds,113.19,111.91,13.28,13.8,20.12,0.267,21,6.65,0.084,6.9,797.5,8.9,0.043,20,10
7058000,0.267251647,424,"Bryant Creek near Tecumseh, MO",1474.6,11,36.627208,-92.306064,MO,Ref,EastHghlnds,111.86,111.66,13.73,14.1,20.18,0.33,21.2,6.68,0.105,6.9,816.9,8,0.041,14,10
7060710,0.689123402,942,"North Sylamore Creek near Fifty Six, AR",150,11,35.995351,-92.212655,AR,Ref,EastHghlnds,120.1,120.89,14.25,14.4,21.13,0.253,21.7,7.99,0.148,7.7,839.5,7,0.032,20,10
7065495,0.428995559,743,"Jacks Fork at Alley Spring, MO",789.2,11,37.148167,-91.443083,MO,Ref,EastHghlnds,115.95,114.73,13.27,13.2,19.88,0.195,20.6,6.49,0.093,6.2,796.1,9.1,0.059,16,10
7066000,0.286774462,465,"Jacks Fork at Eminence, MO",1053.5,11,37.154081,-91.358161,MO,Ref,EastHghlnds,115.81,112.98,13.26,13.2,19.95,0.23,20.6,6.45,0.116,6.2,796.1,9.1,0.061,20,10
7067000,0.18242018,261,"Current River at Van Buren, MO",4349,11,36.991378,-91.013511,MO,Ref,EastHghlnds,116.19,122.19,13.19,13,19.95,0.392,21,6.31,0.283,6.9,794.9,9.5,0.058,20,10
7068000,0.144032753,203,"Current River at Doniphan, MO",5318.6,11,36.622003,-90.847623,MO,Ref,EastHghlnds,117.2,126.12,13.23,13.9,20.12,0.509,21.3,6.37,0.329,7.6,797,9.5,0.05,20,10
7071500,0.132865744,186,"Eleven Point River near Bardley, MO",2023.8,11,36.648681,-91.200819,MO,Ref,EastHghlnds,117.66,117.57,13.24,13.8,20.37,0.342,21.3,6.56,0.144,7.4,795.7,9,0.038,20,10
7083000,0.089364474,88,"HALFMOON CREEK NEAR MALTA, CO.",60.8,11,39.172213,-106.389193,CO,Ref,WestMnts,87.39,42.06,-1.58,0.4,5.74,1.888,9.5,-9.16,1.725,-7,306.2,66.5,0.14,20,10
7103980,0.427288604,741,"COTTONWOOD CREEK AT WOODMEN RD NR COLO SPRINGS, CO",26.7,11,38.939438,-104.741086,CO,Non-ref,WestPlains,49.99,49.26,7.47,8.1,15.55,0.305,16.2,0.18,0.196,0.4,550.4,13.2,0.382,17,10
7103990,0.434917174,748,"COTTONWOOD CREEK AT MOUTH, AT PIKEVIEW, CO.",51.4,11,38.928048,-104.810254,CO,Non-ref,WestPlains,49.35,47.58,7.82,8.6,15.95,0.507,17,0.37,0.258,0.8,564,12.2,0.379,20,10
7105945,0.181907392,260,"ROCK CREEK ABOVE FORT CARSON RESERVATION, CO.",17.5,11,38.707493,-104.84664,CO,Ref,WestMnts,56.91,51.32,6.05,8.7,12.83,1.882,16.6,-1.09,1.817,2.7,492.3,13.1,0.37,20,10
7142300,0.198020361,285,"RATTLESNAKE C NR MACKSVILLE, KS",1819.9,11,37.871594,-98.876137,KS,Ref,WestPlains,64.46,66.95,13.06,13.3,20.51,0.106,20.5,5.78,0.202,6.1,827,6.1,0.348,20,10
7144780,0.286727851,464,"NF NINNESCAH R AB CHENEY RE, KS",2078.9,11,37.862607,-98.013853,KS,Ref,WestPlains,71.24,77.37,13.33,13,20.43,0.143,20.2,6.49,0.225,6.9,843,6.1,0.307,20,10
7145700,0.957715554,1059,"SLATE C AT WELLINGTON, KS",399.8,11,37.24955,-97.403896,KS,Ref,WestPlains,81.31,83.4,13.92,13.7,20.94,0.081,21.2,7.61,0.089,7.9,871.4,5.9,0.265,20,10
7148400,0.373361363,657,"Salt Fork Arkansas River nr Alva, OK",2544.5,11,36.815031,-98.648139,OK,Ref,WestPlains,67.69,73.5,14.24,15.3,21.82,0.362,22.6,6.53,0.354,7.5,878.1,5.6,0.307,20,10
7149000,0.265169347,416,"MEDICINE LODGE R NR KIOWA, KS",2291.2,11,37.039202,-98.470215,KS,Ref,WestPlains,69.39,75.19,13.82,15,21.3,0.424,22.2,6.46,0.353,7.5,860.1,5.9,0.304,20,10
7151500,0.551521419,847,"CHIKASKIA R NR CORBIN, KS",2109,11,37.128912,-97.601439,KS,Ref,WestPlains,77.5,82.57,14.02,14.4,21.06,0.199,21.6,7.18,0.499,8.1,873.7,5.5,0.268,20,10
7164600,1.321394967,1131,"Joe Creek at 61st St at Tulsa, OK",30.1,11,36.07565,-95.96055,OK,Non-ref,CntlPlains,105.79,105.42,15.43,15.3,21.95,0.016,22,9.02,0.043,9.1,915.2,4,0.128,20,10
7165562,1.289870097,1124,"Haikey Creek at 101st St South at Tulsa, OK",46.4,11,36.017043,-95.848878,OK,Non-ref,CntlPlains,106.06,105.06,15.15,15,21.99,0.014,22,8.96,0.047,9,900,4,0.124,20,10
7167500,0.955070163,1057,"OTTER C AT CLIMAX, KS",319.6,11,37.70821,-96.223602,KS,Ref,WestPlains,94.35,95.65,13.81,13.6,20.09,0.173,20.3,6.8,0.16,7.1,853.3,6,0.246,20,10
7177650,1.113856595,1093,"Flat Rock Creek at Cincinnati Ave at Tulsa, OK",20.9,11,36.215369,-95.995276,OK,Non-ref,CntlPlains,105.04,105.36,15.42,15.4,21.93,0.032,21.9,8.89,0.06,9,915.7,4,0.139,20,10
7177800,1.118185328,1094,"Coal Creek at Tulsa, OK",21.6,11,36.194538,-95.91416,OK,Non-ref,CntlPlains,106.31,106.4,15.61,15.6,21.92,0.01,21.9,9.06,0.048,9.2,930.9,4,0.13,20,10
7180500,0.849264636,1016,"CEDAR C NR CEDAR POINT, KS",275.5,11,38.196451,-96.824579,KS,Ref,WestPlains,86.36,85.76,12.96,13.2,19.49,0.085,19.8,6.36,0.123,6.5,824.3,7,0.289,20,10
7184000,0.903220942,1040,"LIGHTNING C NR MCCUNE, KS",510.8,11,37.281254,-95.032668,KS,Ref,CntlPlains,113.76,110.98,13.72,13.8,20.35,0.135,20.7,7.78,0.044,7.8,844.2,5.9,0.178,20,10
7191222,0.451456065,766,"Beaty Creek near Jay, OK",153.8,11,36.355359,-94.776339,OK,Ref,EastHghlnds,118.8,118.44,14.41,14.8,21.44,0.182,21.9,8.3,0.164,8.6,843.9,5.1,0.081,11,10
7195800,0.313030854,529,"Flint Creek at Springtown, AR",38.2,11,36.255481,-94.433942,AR,Ref,EastHghlnds,120.99,121.2,13.96,14,20.68,0.059,20.8,7.82,0.069,7.9,818.6,5.8,0.075,20,10
7195865,0.563844258,857,"Sager Creek near West Siloam Springs, OK",49.6,11,36.201748,-94.605221,OK,Non-ref,EastHghlnds,121.65,121.45,14.2,14.3,20.95,0.108,21.3,8.1,0.092,8.3,834.1,5,0.081,13,10
7196900,0.605510143,890,"Baron Fork at Dutch Mills, AR",106.4,11,35.880082,-94.486606,AR,Ref,EastHghlnds,127.96,125.73,14.3,14.8,20.76,0.285,21.3,8.28,0.19,8.6,829.1,5.2,0.065,20,10
7197000,0.387277348,682,"Baron Fork at Eldon, OK",808.4,11,35.9212,-94.838563,OK,Ref,EastHghlnds,125.69,121.44,14.92,15.4,21.09,0.377,22,8.53,0.286,9.1,864.9,4.8,0.071,20,10
7197360,0.352339617,625,"Caney Creek near Barber, OK",233.3,11,35.784813,-94.856062,OK,Ref,EastHghlnds,124.44,121.87,15.32,15.6,21.39,0.358,22.2,8.85,0.226,9.4,887.4,4,0.077,12,10
7208500,0.103428738,122,"RAYADO CREEK NEAR CIMARRON, NM",159.2,11,36.372258,-104.970003,NM,Ref,WestMnts,65.91,47.9,4.48,8.4,11.84,1.645,17.8,-2.61,1.091,-0.1,428.5,21.8,0.244,20,10
7226500,1.061654925,1085,"UTE CREEK NEAR LOGAN, NM",5242.8,11,35.438382,-103.525794,NM,Ref,WestPlains,41.58,42.05,11.6,14.4,20.1,1.433,22.9,3.12,1.59,6,699.3,4.9,0.455,20,10
7233500,1.497671901,1136,"Palo Duro Ck nr Spearman, TX",2909.2,11,36.202255,-101.305993,TX,Ref,WestPlains,45.89,50.7,13.74,13.9,21.79,0.352,22.2,5.44,0.419,5.7,815.9,4.3,0.399,10,10
7247250,0.644892533,918,"Black Fork below Big Creek nr Page, OK",244.3,11,34.77371,-94.51217,OK,Ref,EastHghlnds,150.76,131.75,14.85,15.2,22.06,0.834,23.3,9.77,0.304,9.2,846.6,3.9,0.03,16,10
7249800,0.575581077,869,"Lee Creek at Short, OK",626.5,11,35.565921,-94.53244,OK,Ref,EastHghlnds,129.89,120.65,14.54,15.8,20.98,0.681,22.8,8.56,0.394,9.9,841,4.8,0.055,10,10
7249985,0.56143645,855,"Lee Creek near Short, OK",1124.8,11,35.51731,-94.464382,OK,Ref,EastHghlnds,127.65,120.02,14.93,15.8,21.29,0.747,22.9,8.78,0.508,10,862.5,4.5,0.056,19,10
7252000,0.454363121,771,"MULBERRY RIVER NEAR MULBERRY, ARK.",969,11,35.577307,-94.015757,AR,Ref,EastHghlnds,131.92,126.12,14.3,15.4,20.6,0.956,22.6,8.47,0.352,9.5,820.1,4.7,0.036,16,10
7257006,0.508241981,813,"Big Piney Creek at Highway 164 near Dover, AR",793.8,11,35.505778,-93.181444,AR,Ref,EastHghlnds,129.84,124.29,13.89,15.1,20.55,1.008,22.7,8.39,0.295,9.1,809.8,5.5,0.035,17,10
7260000,0.636073434,912,"Dutch Creek at Waltreak, AR",212,11,34.987676,-93.613277,AR,Ref,EastHghlnds,138.2,125.94,15.27,15.1,22.43,0.241,22.7,9.49,0.183,9.4,866.4,3.7,0.032,10,10
7261000,0.482215555,795,"Cadron Creek near Guy, AR",445.8,11,35.2988,-92.403931,AR,Ref,EastHghlnds,130.15,128,15.21,15.7,21.5,0.321,22.2,8.62,0.214,9.1,875.1,5.3,0.043,20,10
7263295,0.666803594,929,"Maumelle River at Williams Junction, AR",119,11,34.876201,-92.774612,AR,Ref,EastHghlnds,139.1,134.98,16.29,16.4,22.84,0.04,23,10.08,0.229,9.7,920.7,3,0.055,20,10
7290650,0.729915543,961,"BAYOU PIERRE NR WILLOWS, MS",1688.7,8,32.017778,-90.876944,MS,Ref,SEPlains,151.92,150.84,18.04,17.8,24.98,0.138,24.8,11.79,0.12,11.6,969.9,0.8,0.125,20,10
7291000,0.676591501,934,"HOMOCHITTO RIVER AT EDDICETON, MS",479.3,8,31.503056,-90.7775,MS,Ref,SEPlains,155.02,157.88,18.15,18.3,25.27,0.028,25.4,11.95,0.05,11.9,970.4,0,0.11,20,10
7292500,0.507835087,812,"HOMOCHITTO RIVER AT ROSETTA, MS",2073.1,8,31.324722,-91.109444,MS,Ref,SEPlains,157.98,161.6,18.26,18.6,25.26,0.05,25.3,12.04,0.156,12.7,974.7,0,0.102,20,10
7295000,0.807837674,999,"BUFFALO RIVER NR WOODVILLE, MS",466.6,8,31.226944,-91.295556,MS,Ref,SEPlains,166.39,163.78,18.75,18.8,25.24,0.061,25.3,12.68,0.222,13,997.8,0,0.084,20,10
7299670,0.529381596,833,"Groesbeck Ck at SH 6 nr Quanah, TX",828.4,11,34.35452,-99.740372,TX,Ref,WestPlains,65.38,67.88,16.5,16.5,24.42,0.138,24.5,9.33,0.087,9.6,964.3,2,0.267,20,10
7301410,0.197054729,282,"Sweetwater Ck nr Kelton, TX",769.7,11,35.473104,-100.12095,TX,Ref,WestPlains,59.03,60.05,14.79,15,22.17,0.19,22.7,7.09,0.223,7.6,867.1,3.2,0.296,20,10
7301500,0.256758645,399,"North Fork Red River near Carter, OK",6885.1,11,35.168108,-99.507313,OK,Ref,WestPlains,59.9,71.03,14.8,15.8,22.34,0.537,23.5,7.17,0.702,8.7,866.3,3.4,0.311,20,10
7311900,0.642153775,917,"Wichita Rv nr Seymour, TX",4771.7,11,33.70037,-99.388691,TX,Ref,WestPlains,63.79,69.05,16.83,17.2,24.71,0.226,24.9,9.4,0.432,10.4,970.6,1.8,0.255,13,10
7315200,0.94587273,1053,"E Fk Little Wichita Rv nr Henrietta, TX",501.6,11,33.812878,-98.085041,TX,Ref,WestPlains,82.15,81.83,17.59,17.3,24.65,0.06,24.6,10.64,0.138,10.5,1005.2,1.6,0.123,20,10
7315700,0.635500687,910,"Mud Creek near Courtney, OK",1488.7,11,34.004265,-97.566968,OK,Ref,WestPlains,89.1,85.7,17.06,17.2,24.07,0.256,24.2,10.21,0.212,10.8,981.1,2,0.132,20,10
73274406,0.691201915,944,"Little Washita River ab SCS Pond No 26 nr Cyril,OK",9.6,11,34.914788,-98.250884,OK,Ref,WestPlains,84.96,85.24,16.1,16.1,23.09,0.034,23.2,9.07,0.053,9.2,943.4,3,0.192,14,10
7335700,0.608587683,895,"Kiamichi River near Big Cedar, OK",102.6,11,34.638437,-94.612724,OK,Ref,EastHghlnds,157.55,140.11,14.55,14.6,21.62,0.747,22.9,9.94,0.285,9.4,827.7,4,0.022,20,10
7340300,0.6352877,909,"Cossatot River near Vandervoort, AR",230.4,11,34.379554,-94.235763,AR,Ref,EastHghlnds,157.3,146.85,14.85,15.2,21.83,0.438,22.8,9.75,0.259,9.5,840.2,3.8,0.028,20,10
7342480,1.224073831,1111,"Middle Sulphur Rv at Commerce, TX",111.9,11,33.266501,-95.915522,TX,Ref,WestPlains,112.6,113.12,17.11,17.2,24.02,0.075,24.2,11.37,0.038,11.3,964.3,1.1,0.021,18,10
7346045,0.172209543,245,"Black Cypress Bayou at Jefferson, TX",959.9,11,32.777917,-94.357415,TX,Ref,SEPlains,127.71,127.24,17.71,18,24.49,0.099,24.6,11.6,0.122,11.2,979.7,1,0.049,20,10
7351500,0.945397049,1052,"Cypress Bayou near Keithville, LA",169.9,11,32.300158,-93.827959,LA,Ref,SEPlains,135.63,135.44,17.93,18.1,24.79,0.023,24.8,11.66,0.146,11.4,983.1,1,0.067,19,10
7359610,0.558277994,852,"Caddo River near Caddo Gap, AR",342.2,8,34.38278,-93.60611,AR,Ref,EastHghlnds,150.19,147.72,14.87,15.2,22.49,0.303,22.9,8.97,0.399,8.8,844.9,4.1,0.037,20,10
7360200,0.595652322,886,"Little Missouri River near Langley, AR",176,8,34.311667,-93.899722,AR,Ref,EastHghlnds,163.48,152.75,14.37,15.2,21.99,0.407,22.8,9.4,0.187,9.2,819.4,3.5,0.037,11,10
7362100,0.34463651,612,"SMACKOVER CREEK NEAR SMACKOVER, ARK.",996.1,8,33.375956,-92.777106,AR,Ref,SEPlains,136.87,137.55,17.15,17.1,24.11,0.075,24.2,10.85,0.115,10.7,948.4,1.6,0.071,20,10
7362587,0.776065027,983,"Alum Fork Saline River near Reform, AR",69.8,8,34.797591,-92.933507,AR,Ref,EastHghlnds,151.71,146.42,16.45,16.6,22.87,0.12,22.9,10.31,0.248,10.1,922.1,3,0.046,20,10
7366200,0.363998136,639,"Little Corney Bayou near Lillie, LA",437.8,8,32.929306,-92.632931,LA,Ref,SEPlains,139.98,142.26,17.4,17.7,24.34,0.092,24.5,11.19,0.101,11.4,960.8,1,0.086,19,10
7373000,0.575230524,868,"Big Creek at Pollock, LA",131.2,8,31.536287,-92.408471,LA,Ref,SEPlains,153.23,153.83,18.61,18.6,25.06,0.044,25.2,12.43,0.082,12.6,1007.2,0,0.095,20,10
7375000,0.388615041,685,"Tchefuncta River near Folsom, LA",249.3,8,30.616022,-90.248695,LA,Ref,SEPlains,168.05,169.03,18.89,19.2,25.58,0.088,25.8,12.51,0.193,13.3,1004.2,0,0.075,20,10
7376000,0.266329722,419,"Tickfaw River at Holden, LA",651.6,8,30.503802,-90.677316,LA,Ref,SEPlains,167.61,167.55,18.71,19.3,25.51,0.179,25.8,12.52,0.258,13.3,994.7,0,0.065,20,10
7377000,0.3413923,603,"Amite River near Darlington, LA",1525.3,8,30.889069,-90.844545,LA,Ref,SEPlains,164.8,164.47,18.3,18.8,25.21,0.12,25.6,12.19,0.184,12.7,975.9,0,0.085,20,10
8013000,0.243961017,366,"CALCASIEU RIVER NR GLENMORA, LA",1293.7,8,30.996023,-92.673755,LA,Ref,SEPlains,153.47,158.4,18.55,18.7,25.15,0.092,25.3,12.39,0.173,12.9,997,0,0.071,20,10
8014500,0.247539187,376,"Whiskey Chitto Creek Near Oberlin, LA",1305.1,8,30.69875,-92.893194,LA,Ref,SEPlains,156.67,158.15,18.74,19.2,25.39,0.141,25.6,12.73,0.279,13.4,1004.7,0,0.047,20,10
8017300,1.248734541,1117,"S Fk Sabine Rv nr Quinlan, TX",201.5,12,32.897901,-96.253312,TX,Non-ref,WestPlains,105.32,105.67,17.49,17.6,24.36,0.093,24.4,11.74,0.095,11.8,981.3,1,0.037,20,10
8023080,0.727752785,960,"Bayou Grand Cane near Stanley, LA",187.6,12,31.979333,-93.934077,LA,Ref,SEPlains,133.64,133.08,17.97,18,24.84,0.077,25,11.52,0.062,11.4,980.6,1,0.076,20,10
8023400,0.676091245,933,"Bayou San Patricio near Benson, LA",211,12,31.875167,-93.658515,LA,Ref,SEPlains,134.95,135.4,17.99,18,24.72,0.031,24.8,11.44,0.01,11.4,978.5,1,0.086,16,10
8025500,0.613662588,896,"Bayou Toro near Toro, LA",383,12,31.307127,-93.515729,LA,Ref,SEPlains,141.78,141.35,18.17,18.4,24.95,0.084,25.1,11.71,0.187,12.1,982,0,0.079,20,10
8029500,0.482110922,794,"Big Cow Ck nr Newton, TX",333.4,12,30.818889,-93.785556,TX,Ref,SEPlains,143.48,146.14,18.55,18.8,25.12,0.15,25.5,12.17,0.213,12.6,995.1,0,0.049,20,10
8041500,0.208345028,301,"Village Ck nr Kountze, TX",2228.5,12,30.397986,-94.263521,TX,Ref,SEPlains,141.97,148.9,18.98,19.2,25.57,0.195,25.7,12.72,0.147,13,1010.7,0,0.017,19,10
8049700,1.207001371,1108,"Walnut Ck nr Mansfield, TX",162.9,12,32.58097,-97.101953,TX,Non-ref,WestPlains,92.89,94.83,18.29,18.3,24.9,0.047,25,12.17,0.062,12.2,1025.4,1,0.074,20,10
8050800,1.054725413,1083,"Timber Ck nr Collinsville, TX",100.9,12,33.554554,-96.947227,TX,Ref,WestPlains,100.7,101.08,17.09,17.3,23.98,0.054,24.1,11.08,0.087,11.2,976.8,1,0.077,20,10
8050840,1.351740572,1133,"Range Ck nr Collinsville, TX",75.7,12,33.52622,-96.807219,TX,Ref,WestPlains,103.94,103.3,17.26,17.3,23.89,0.088,24.1,11.23,0.029,11.3,982.2,1.6,0.062,17,10
